ID,text,labels
test_436,EdjeElectronics TensorFlow Lite Object Detection on Android and Raspberry Pi,0.9992748
test_437,Right it s tough trying to explain it to the little ones My 4 year old keeps asking is the cough  over All we can say is soon baby soon,0.000475723
test_438,A new short term program is available for frontline workers i e health care child care grocery worker and can help families who are struggling to pay for licensed child care during  To apply call 2 1 1 Child Care at 1 800 505 1000 OEC,0.00063038885
test_441,i am Take a little break from Wizkid Nnamdi Kanu Lil Wayne Drake The Weeknd J Cole Rihanna Ogun or 59 in Lagos Ramadan i,0.99728465
test_442,Inheritance More Python for Beginners 8 of 20,0.0016457025
test_444,phrank A 1  testing kit Testing everywhere symptoms or not Producing cheap ventilators for 60 Largest r,0.00040576002
test_445,Ramadan is like the rain It nourishes the seeds of good deeds MercyOfAllah,0.00084469543
test_446,intermittent fasting is just atheist ramadan,0.0009036405
test_447,I love sports But I cannot for the life of me understand basketball,0.00040468245
test_448,I want the cat to kick Brig in and then fall in too,0.00047404162
test_449,Join us now to hear gov industry panelists in an engaging discussion about in the era of  with Gov s Kent Cunningham AI s Nikhil Krishnan and x s Mike Madsen at the pic twitter com KnPktlrs0L,0.021088222
test_450,Debt relief key to helping Africa says EU Commissioner,0.0009804472
test_452,MercyOfAllah Creation of spiritual space in order to have it filled with sacred guidance provides an example for all,0.0005193187
test_453,Trump looks to Hope Hicks as crisis spills over via,0.02031335
test_454,Amazing Miss you and look forward to visiting soon ,0.99869066
test_455,And all best AI companies in the world are actually using machine learning to improve their products,0.99855417
test_456,ramadan work hours are such a scam because im out here working the exact same hours and more everyday,0.9991787
test_457,MercyOfAllah when I look at it with renewed curiosity there it is staring at me al rahman the merciful and al rahi,0.9959806
test_458,Missing street food in Ramadan time,0.0010085232
test_459,KDAO Sports Report Audio Softball Coach Megan Yantis Baseball Coach Jerod Brown https,0.9980447
test_461,Here s to making dual that someone loves me this year hopefully Ramadan duas will come through,0.9995425
test_463,Most people don t show symptoms for a while so you could be a carrier Is that fair to the immune compromised or elderly you come in contact with And obviously food stores are a necessary risk since we need food But other trivial places like barber shops or bars can wait,0.001691046
test_464,OUT TODAY 7pm BST Don t miss Qur anic Concepts Dr Najah Nadi Exploring four concepts in the Qur an companionship kinship despair amp the Rope of Allah Ramadan Live for info amp timetable,0.99927825
test_465,Trump s EPA Is Unleashing the Pollution That Makes Us Vulnerable to  via,0.0003562095
test_466,Our list of guidance and resources on data protection and from our membership keeps growing take a look at,0.9992599
test_467,Everything you want to know about the blood test that can tell whether a person s body has ever seen the http,0.017385762
test_470,i want to learn this choreo after ramadan,0.016413622
test_471,Please have a view on the Python Code for Making Ads free with an amount of 0 by Arpit Bhushan Sharma,0.0068957186
test_473,From the article ignoring key role of US media Russia used a simple phishing attack and a blunt and relatively limited soc,0.00041667736
test_474,Monday April 27 2020 Thank a Healthcare Hero Day Wear Blue Tuesday April 28 2020 Coach Ramirez s 100 Rep Challenge Show us your workout Wednesday April 29 2020 Sports Team Day Wear your teams jersey shirt colors Thursday April 30 2020,0.0036096931
test_475,Bluntly put time for political correctness is long over Many new  hotspots are primarily pockets where the Mark,0.99848
test_476,MercyOfAllah May the holy month bring you good health and peace,0.999479
test_477,on the of sahab Sadeq Siraj bhai Aimim senior active worker along with Imran Bin Hamza Yafi went to nagar area and some for ration mashallah Our work is our identity,0.001005672
test_478,Sports nutrition is a profitable business It s in their interest to tell you it s impossible to perform without their pr,0.9991184
test_479,reports from on the challenges faced by s authorities to maintain measu,0.9994893
test_481,8 pel culas para ver en Netflix y viajar desde el sof Murder Mystery Wine Country The Laundromat Monty Python And The Holy Grail Love Wedding Repeat Okja Mountain pic twitter com ehxZLCfIHf,0.0003944566
test_482,New study from the Person lab defines quantitative kinematic parameters that constrain mechanisms underlying skilled reach by comparing data with established model and machine learning prediction as well as data from freely behaving and head fixed reach,0.0005492056
test_483,If you get hungry you should not eat the dining room table If you did it might risk splinters poisoning from chemical coatings damage to your teeth a stomach ache and harm to a key piece of furniture So I don t know maybe food instead,0.00038725493
test_484,Here s a look a some of the undrafted players who have reportedly agreed to deals with the Jets,0.006926961
test_485,Together we can defeat While our frontline are fighting with this invisible enemy we can als,0.019671386
test_486,FIFA has proposed allowing teams to make up to 5 substitutions per match to help players cope with the return to action after the pandemic Teams will be afforded only 3 slots plus the half time break during the match 2 make their changes in a bid to avoid stoppages,0.081400216
test_487,The 31 year old just re signed a contract with the Detroit Lions for his third season with the team,0.00070045906
test_488,Chennai The Chennai streets are getting disinfected by the Corporation staff,0.0006908683
test_489,Jobs Jobs Jobs Baby Thanks Jared Peace is the Prize,0.00030613478
test_490,Governments shouldn t allow anyone to raise funds for the  without going through a certain process I smell corruption here,0.99917334
test_491,Great to see everyone at the hangout I m now getting ready for my Python for literary studies workshop I have no idea how many people will be there or how it will go on Zoom,0.99372005
test_492,Nope we need our brightest and creative minds on the job of defeating ,0.9994035
test_494,A Plan for Getting Books Returned We ll Deal With That Later Say Librarians SLJ  Survey,0.99954444
test_496,People pause their bad habits during Ramadan and then resume them after Eid Like is this a movie to you,0.00039788298
test_497,with Dr Kleinman dropping some knowledge pic twitter com ICJFTMuA,0.99928266
test_498,I love your decor Ramadan Mubarak,0.99460137
test_499,rash While the RSS has been using the cover of business and Bollywood in the Gulf region  has somehow,0.94480723
test_500,True I am just used to that term because of working in sports media in an NFL Market Lol,0.9995092
test_501,Last 3 days to be part of this groundbreaking looking at how the pandemic is affecting people in the UK,0.95782584
test_502,2 MercyOfAllah If the intention is to look righteous to other people it goes without saying that the person might,0.0013711838
test_504,Intelligent Automation Market Overview Top Companies Region Application and Global Forecast,0.99781126
test_505,The Department of Health on Friday April 24 confirmed that the Philippine Genome Center is the country s 18th testing cente,0.00037019912
